0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.5892124176025391,0.7500995993614197,6.900957032485167e-07,0.5250875353813171,0.6837384700775146,-0.02229802869260311,0.502341628074646,0.5742651224136353,-0.035577405244112015,0.5371516346931458,0.492669016122818,-0.05482402443885803,0.5938580632209778,0.4549635052680969,-0.07091137766838074,0.5339572429656982,0.421856164932251,0.002748374594375491,0.5456019639968872,0.3241521418094635,-0.027491949498653412,0.5684307217597961,0.24632178246974945,-0.05182832106947899,0.5914960503578186,0.17878493666648865,-0.070742167532444,0.5851069092750549,0.4178785979747772,-0.01276546809822321,0.5680692791938782,0.2925722599029541,-0.05453496053814888,0.5536200404167175,0.2128673493862152,-0.08073630183935165,0.5469169616699219,0.1449076235294342,-0.0941658690571785,0.6317313313484192,0.4478208124637604,-0.03344366326928139,0.6183844804763794,0.37344154715538025,-0.08490567654371262,0.588409960269928,0.4702192544937134,-0.0779695138335228,0.5721518993377686,0.5348230600357056,-0.05766431987285614,0.6705346703529358,0.5063349008560181,-0.05741579830646515,0.6453732848167419,0.4600583612918854,-0.09160833805799484,0.6109309196472168,0.5261892080307007,-0.08120620250701904,0.5938849449157715,0.5805156230926514,-0.06439504027366638
0.590360701084137,0.7510251998901367,6.463023964897729e-07,0.5253483057022095,0.6848509311676025,-0.024378502741456032,0.5023429989814758,0.5747630596160889,-0.038488589227199554,0.537128746509552,0.4926704466342926,-0.05788430571556091,0.5938402414321899,0.4525577127933502,-0.07444460690021515,0.5332666039466858,0.42405134439468384,-0.0015493379905819893,0.5442336201667786,0.32602986693382263,-0.032877158373594284,0.5662828087806702,0.2488650381565094,-0.05832798033952713,0.5893089771270752,0.18077930808067322,-0.0781223252415657,0.5841430425643921,0.4199524223804474,-0.015654297545552254,0.5683815479278564,0.29411107301712036,-0.05709848180413246,0.5556495189666748,0.21514669060707092,-0.08351592719554901,0.5512011647224426,0.14713075757026672,-0.09775324165821075,0.6302565932273865,0.44983524084091187,-0.03486749902367592,0.6188935041427612,0.37405145168304443,-0.08663465827703476,0.5885998606681824,0.46845608949661255,-0.08110973238945007,0.5723046660423279,0.5332059264183044,-0.06247633323073387,0.6690452694892883,0.5071578621864319,-0.05738024786114693,0.6438024044036865,0.46138688921928406,-0.09350702166557312,0.6095171570777893,0.527665376663208,-0.0847204178571701,0.5928300619125366,0.582156777381897,-0.06923478096723557
0.5948570370674133,0.754768967628479,6.674680435025948e-07,0.5284592509269714,0.6894761323928833,-0.027483178302645683,0.5050624012947083,0.581020712852478,-0.04483110085129738,0.5381693243980408,0.4959958493709564,-0.06651542335748672,0.5944161415100098,0.45227378606796265,-0.08587127923965454,0.5334529876708984,0.428530752658844,-0.00868440605700016,0.5475632548332214,0.3257635831832886,-0.042180366814136505,0.5711648464202881,0.24610485136508942,-0.06939990818500519,0.5958524942398071,0.17605775594711304,-0.08973010629415512,0.5831136703491211,0.42597466707229614,-0.02205478586256504,0.5689288973808289,0.2917754054069519,-0.06189609318971634,0.5557565689086914,0.21040543913841248,-0.0882749855518341,0.5502634048461914,0.1411912441253662,-0.10300878435373306,0.6282046437263489,0.45834919810295105,-0.04046860709786415,0.6264026761054993,0.36707329750061035,-0.09346262365579605,0.5966361165046692,0.45767664909362793,-0.0915147140622139,0.5779987573623657,0.5256472229957581,-0.07569556683301926,0.6679019331932068,0.5167185068130493,-0.061899323016405106,0.647956371307373,0.4598073959350586,-0.10139543563127518,0.6148309111595154,0.5235829949378967,-0.09500376880168915,0.5959160327911377,0.5781584978103638,-0.08103040605783463
0.5953624248504639,0.7542754411697388,6.714981850564072e-07,0.5299475193023682,0.6894358396530151,-0.02849828451871872,0.5064183473587036,0.5818243026733398,-0.04660704359412193,0.5395668745040894,0.49708977341651917,-0.06867355853319168,0.5949667692184448,0.45087069272994995,-0.08867078274488449,0.5328679084777832,0.42965149879455566,-0.011352312751114368,0.5468645691871643,0.3244355320930481,-0.045596733689308167,0.569110095500946,0.24448241293430328,-0.0727846696972847,0.5928237438201904,0.1738223135471344,-0.09252477437257767,0.5823540687561035,0.4274531602859497,-0.02418806217610836,0.568906307220459,0.2908271551132202,-0.06364395469427109,0.5562224388122559,0.21097570657730103,-0.08902274072170258,0.5507321953773499,0.14252987504005432,-0.10274638235569,0.6285157799720764,0.4595954418182373,-0.04207223281264305,0.6249663829803467,0.3692778944969177,-0.09518828988075256,0.5954605937004089,0.4592301845550537,-0.09371273964643478,0.5777998566627502,0.5266450643539429,-0.07807455956935883,0.6684789657592773,0.5175637602806091,-0.06293889880180359,0.6465693116188049,0.46197113394737244,-0.10200945287942886,0.6144976019859314,0.5259428024291992,-0.09519635140895844,0.5979785919189453,0.5796681046485901,-0.08092725276947021
0.5945881009101868,0.7518011927604675,6.748807663825573e-07,0.5286070704460144,0.6881846189498901,-0.025767693296074867,0.5037775039672852,0.5793065428733826,-0.04209362715482712,0.535559892654419,0.4961356222629547,-0.06348004937171936,0.5920704007148743,0.45500674843788147,-0.08245232701301575,0.5353283882141113,0.4252842366695404,-0.007779261562973261,0.5461502075195312,0.32306376099586487,-0.040821418166160583,0.56727534532547,0.24206586182117462,-0.06713113933801651,0.5904831290245056,0.17167264223098755,-0.08717669546604156,0.5860168933868408,0.42280375957489014,-0.02216285653412342,0.5707239508628845,0.29243698716163635,-0.06446775794029236,0.557133138179779,0.21340534090995789,-0.09224843233823776,0.5522860288619995,0.14765605330467224,-0.10751457512378693,0.6317326426506042,0.4541047215461731,-0.041155096143484116,0.6221019625663757,0.3722531497478485,-0.09343630820512772,0.5910935997962952,0.4673686921596527,-0.08766496181488037,0.5740834474563599,0.5345680713653564,-0.06907195597887039,0.6711714267730713,0.5113407969474792,-0.06346312165260315,0.6444669961929321,0.46171215176582336,-0.09990625083446503,0.6120766997337341,0.5281386971473694,-0.09034567326307297,0.5972259044647217,0.582542359828949,-0.07430268079042435
0.5937619805335999,0.7514269351959229,6.710607181048545e-07,0.5273410081863403,0.6872573494911194,-0.023933321237564087,0.5036076903343201,0.5772202014923096,-0.03855578228831291,0.5360170006752014,0.49415233731269836,-0.059042684733867645,0.5937886834144592,0.456242173910141,-0.07689935714006424,0.5363084077835083,0.42266374826431274,-0.0022766725160181522,0.5463693141937256,0.32440418004989624,-0.03415161371231079,0.5679262280464172,0.24343030154705048,-0.06038803234696388,0.5909545421600342,0.1736907958984375,-0.08110705018043518,0.5880835652351379,0.4200667142868042,-0.017757827416062355,0.5721733570098877,0.29317933320999146,-0.0607602521777153,0.5576772689819336,0.21309241652488708,-0.08974850177764893,0.551777184009552,0.1466413140296936,-0.1060045063495636,0.6340144872665405,0.4512203633785248,-0.03799298778176308,0.6232735514640808,0.37136757373809814,-0.09025812149047852,0.5914942622184753,0.46774712204933167,-0.08371385931968689,0.5738354325294495,0.5346341729164124,-0.06447488814592361,0.6732019782066345,0.5087453722953796,-0.06160392984747887,0.6462963819503784,0.4591538906097412,-0.09752892702817917,0.6127418875694275,0.5259122848510742,-0.08763977140188217,0.5966662168502808,0.5812047123908997,-0.07142992317676544
0.5945839881896973,0.7530302405357361,6.655725997006812e-07,0.5269143581390381,0.6878505349159241,-0.02227640338242054,0.5023936629295349,0.5789759755134583,-0.03610089793801308,0.5343166589736938,0.4947267770767212,-0.05598239600658417,0.5916381478309631,0.4582660496234894,-0.07301817834377289,0.5348295569419861,0.42445680499076843,-6.832960207248107e-05,0.5450941920280457,0.32708877325057983,-0.030935965478420258,0.5679682493209839,0.24855723977088928,-0.05699164420366287,0.592123806476593,0.1799412965774536,-0.07798736542463303,0.5860544443130493,0.42060387134552,-0.016117172315716743,0.5693610906600952,0.29347938299179077,-0.05867789313197136,0.5556735992431641,0.2115955948829651,-0.08734358847141266,0.5510217547416687,0.14270621538162231,-0.1037331074476242,0.6314207911491394,0.4512996971607208,-0.03682997077703476,0.6226878762245178,0.36740973591804504,-0.08803374320268631,0.5920767784118652,0.46365636587142944,-0.08053837716579437,0.5743616223335266,0.53045654296875,-0.061101194471120834,0.6711551547050476,0.5093172192573547,-0.060857586562633514,0.6460492014884949,0.4575134813785553,-0.09619398415088654,0.6126387715339661,0.5249295234680176,-0.08587229996919632,0.5954749584197998,0.580952525138855,-0.06954970210790634
0.5934984683990479,0.7531322240829468,6.760126893823326e-07,0.5264917016029358,0.6884886622428894,-0.023653393611311913,0.5022147297859192,0.5807901620864868,-0.038637593388557434,0.5347445607185364,0.4961846172809601,-0.05932019650936127,0.5913302898406982,0.4559355676174164,-0.07724501937627792,0.5341686010360718,0.42555272579193115,-0.0024553434923291206,0.5456365346908569,0.32594114542007446,-0.034195639193058014,0.5687282681465149,0.2456885278224945,-0.06070801615715027,0.5927452445030212,0.1756969690322876,-0.08181554824113846,0.5857604742050171,0.42211776971817017,-0.017894210293889046,0.5700358152389526,0.29474979639053345,-0.06025855615735054,0.5557140111923218,0.21370095014572144,-0.08862362802028656,0.5493745803833008,0.14488956332206726,-0.10494420677423477,0.6313847303390503,0.4532511532306671,-0.03808940201997757,0.6213797330856323,0.36828991770744324,-0.0894717425107956,0.5917227864265442,0.4635912775993347,-0.0820138156414032,0.5748345255851746,0.5298490524291992,-0.06276127696037292,0.6707883477210999,0.5116400122642517,-0.06167050451040268,0.6462976932525635,0.4573228657245636,-0.09756963700056076,0.613345205783844,0.523897647857666,-0.08730234950780869,0.5962260365486145,0.5796937346458435,-0.0710650309920311
0.5977949500083923,0.7521860599517822,6.897384992043953e-07,0.529440701007843,0.6863256692886353,-0.023862387984991074,0.5064069032669067,0.5801548957824707,-0.03910374268889427,0.5398299694061279,0.4947125017642975,-0.059961311519145966,0.596936047077179,0.4542611837387085,-0.07758893817663193,0.5368118286132812,0.4242888391017914,-0.0007160883978940547,0.5484117865562439,0.3286997973918915,-0.03303516283631325,0.5732131600379944,0.2483665496110916,-0.06049643084406853,0.5977413654327393,0.1793089509010315,-0.08221551775932312,0.589463472366333,0.4197485148906708,-0.01570858620107174,0.5718554854393005,0.29418736696243286,-0.0589730441570282,0.5569023489952087,0.21462279558181763,-0.08713484555482864,0.5497453212738037,0.14693334698677063,-0.10289696604013443,0.6354964375495911,0.4501663148403168,-0.03569408878684044,0.6228107213973999,0.370074063539505,-0.08603368699550629,0.5935729742050171,0.4656175374984741,-0.07636162638664246,0.5777378082275391,0.5311762094497681,-0.05531056970357895,0.675147533416748,0.5087671875953674,-0.05933963134884834,0.6514480113983154,0.4552851617336273,-0.09234722703695297,0.6186317801475525,0.5194910764694214,-0.07986283302307129,0.601949155330658,0.574364423751831,-0.0621076375246048
0.5965805649757385,0.7526177167892456,6.978505098231835e-07,0.5297634601593018,0.6870054006576538,-0.02443171665072441,0.5066789984703064,0.5786071419715881,-0.039902444928884506,0.5392554998397827,0.4944072961807251,-0.06090790033340454,0.5971457362174988,0.45656201243400574,-0.07892785221338272,0.5364469885826111,0.4227266013622284,-0.002384473569691181,0.5480590462684631,0.32700905203819275,-0.033956971019506454,0.5723003149032593,0.24784526228904724,-0.060555312782526016,0.5969502329826355,0.1786419153213501,-0.08169499039649963,0.588188886642456,0.41924673318862915,-0.01726546511054039,0.5715113282203674,0.2934112250804901,-0.059679631143808365,0.5574055314064026,0.21360957622528076,-0.0880001038312912,0.5515390634536743,0.14551347494125366,-0.10402478277683258,0.6337301135063171,0.4501975178718567,-0.0369734913110733,0.6236799359321594,0.36920592188835144,-0.08828704804182053,0.5934388637542725,0.46589383482933044,-0.0808044970035553,0.5761561393737793,0.5327796936035156,-0.0610625259578228,0.6737110018730164,0.5081489682197571,-0.06011991202831268,0.6496778726577759,0.4569244384765625,-0.09498203545808792,0.6168030500411987,0.523811936378479,-0.08439414948225021,0.5998299717903137,0.5797969102859497,-0.06775917857885361
